# FeHinit FeH sigma_FeH
-0.5 -0.4161746008752431 0.05761187206225768
-0.5 -0.4103242425131955 0.06305348308671405
-0.5 -0.40515413524659527 0.06834356387276996
-0.5 -0.4007431745783255 0.0716350423990592
-0.5 -0.3971692788830792 0.0749653493298322
-0.25 -0.2499974627582893 0.00010520134550694686
-0.25 -0.24989332554161917 0.00011015678449257182
-0.25 -0.24990682901896127 0.00018923561417970896
-0.25 -0.24985871940667492 0.00035922867737948666
-0.25 -0.2497243205932522 0.000476227991558002
-0.25 -0.24960978579792828 0.0006599449632187301
-0.25 -0.24951716978210375 0.0007842176750359518
-0.25 -0.24920301149682952 0.0009983597322744046
-0.25 -0.2489526975533576 0.0011634044768349932
-0.25 -0.24850243045685283 0.0014403736040608985
-0.25 -0.24789573509337082 0.0016661200889064999
-0.25 -0.24730824136979324 0.0019624019122563567
-0.25 -0.2464325180587276 0.002164303447103582
-0.25 -0.2454049503973171 0.002579755729140573
-0.25 -0.24384751325177978 0.0036469739732528854
-0.25 -0.23987674865892253 0.006700761162545352
-0.25 -0.23223256219395305 0.011092950734535171
-0.25 -0.22412870223121087 0.01589164222969163
-0.25 -0.21695463060739978 0.021466793751264077
-0.25 -0.2103702573080233 0.02652835242104489
-0.25 -0.2048235479135901 0.03110721603855028
-0.25 -0.20006166318920324 0.03524834466297357
-0.25 -0.1961429085648022 0.038779251358738706
-0.25 -0.19297747666260381 0.04227913876468343
-0.25 -0.1900723644170424 0.04464878256931069
-0.25 -0.1877192581441184 0.046941574629626004
0.0 -9.760975609756205e-07 9.834487804878049e-05
0.0 8.743243243243244e-05 8.240540540540541e-05
0.0 0.00010196528050215768 0.00020260513927030204
0.0 0.00011311501795220994 0.00031212145598613346
0.0 0.00018876566898799827 0.00039005697140317085
0.0 0.0003061746776084408 0.00040483235638921457
0.0 0.00043355716031552057 0.0005602073102988557
0.0 0.0005955378663540445 0.0006398905041031652
0.0 0.000849934429291986 0.0008008348589575938
0.0 0.001173523116840328 0.000952280194390676
0.0 0.001530911189470663 0.0010650829062282176
0.0 0.002026696841601532 0.0012157102408677622
0.0 0.0025828519862144024 0.001447809903863595
0.0 0.0035055079955602034 0.0021051930146785006
0.0 0.005621514125134364 0.003747300324225371
0.0 0.010240643109612882 0.006411611712418568
0.0 0.014847134694744735 0.009216272608421288
0.0 0.018999341683984834 0.012477942094319636
0.0 0.022918165099281608 0.015505425974553592
0.0 0.02626591002724299 0.01827400736468435
0.0 0.029165542244333865 0.02082318094879955
0.0 0.0314377369895239 0.02307277244072945
0.0 0.033476470463386296 0.025247260334433468
0.0 0.03521481336848082 0.026805937676495455
0.0 0.036684944703756585 0.028270550253345295
0.25 0.24998724907292952 8.170519159449631e-05
0.25 0.25011380284301604 0.00011980407910994573
0.25 0.2501135369589345 0.00020894406215315236
0.25 0.2501971660567246 0.00019748993595608593
0.25 0.2502470147272612 0.00032607180329940956
0.25 0.2503329950024498 0.00035870622243998595
0.25 0.2504621875075803 0.0004820160097028303
0.25 0.25066443623544743 0.0005218490683413582
0.25 0.2508501355629159 0.0006172531289386652
0.25 0.25112498236775815 0.0007078891687657425
0.25 0.25144602698178997 0.0008226743432777849
0.25 0.25195562226521895 0.0011794131418871423
0.25 0.2531217088309148 0.002086101135431143
0.25 0.25585254779586275 0.003678939643212544
0.25 0.25834020177137146 0.005259523332100502
0.25 0.26084618652975533 0.007098706657373531
0.25 0.26307597243722164 0.008872139695738626
0.25 0.26502394117647055 0.010606235294117654
0.25 0.2667627828192348 0.012079967149724166
0.25 0.2680571438618503 0.013462030396813788
0.25 0.26928356586095215 0.014781718878887233
0.25 0.27037654847756665 0.015679824791856263
0.25 0.27121523998989405 0.016603991677560964
